sentence_num,token,tag
84,Kisah,NN
84,hantu,NN
84,Nick,NNP
84,itu,PR
84,awal,NN
84,-nya,PRP
84,ditulis,VB
84,sebagai,IN
84,bagian,NN
84,dari,IN
84,buku,NN
84,Harry,NNP
84,Potter,NNP
84,dan,CC
84,Kamar,NN
84,Rahasia,NN
84,tetapi,CC
84,kemudian,CC
84,kedua,CD
84,halaman,NN
84,itu,PR
84,dibuang,VB
84,sehingga,SC
84,tidak,NEG
84,termasuk,VB
84,dalam,IN
84,buku,NN
84,yang,SC
84,diterbitkan,VB
84,.,Z
85,Kedua,CD
85,halaman,NN
85,itu,PR
85,disumbangkan,VB
85,oleh,IN
85,JK,NNP
85,Rowling,NNP
85,bagi,IN
85,Yayasan,NNP
85,Kamus,NNP
85,Bahasa,NNP
85,Skotlandia,NNP
85,tahun,NN
85,2005,CD
85,untuk,SC
85,mendukung,VB
85,pengumpulan,NN
85,dana,NN
85,bagi,IN
85,pembuatan,NN
85,kamus,NN
85,baru,JJ
85,bahasa,NN
85,asli,JJ
85,Skotlandia,NNP
85,.,Z
86,Sekarang,NN
86,halaman,NN
86,naskah,NN
86,asli,JJ
86,itu,PR
86,dimiliki,VB
86,oleh,IN
86,seorang,NND
86,kolektor,NN
86,buku,NN
86,terkemuka,JJ
86,Inggris,NNP
86,dan,CC
86,pemilik,NN
86,jurnal,NNP
86,Asia,NNP
86,Literary,NNP
86,Review,NNP
86,Ilyas,NNP
86,Khan,NNP
86,dan,CC
86,belum,NEG
86,pernah,MD
86,dipamerkan,VB
86,kepada,IN
86,umum,NN
86,.,Z
87,Ilyas,NNP
87,Khan,NNP
87,mengatakan,VB
87,",",Z
87,"""",Z
87,The,NNP
87,Asia,NNP
87,Literary,NNP
87,Review,NNP
87,pernah,MD
87,mendukung,VB
87,berbagai,CD
87,festival,NN
87,buku,NN
87,tetapi,CC
87,saya,PRP
87,harus,MD
87,mengatakan,VB
87,bahwa,SC
87,saya,PRP
87,sangat,RB
87,senang,JJ
87,kami,PRP
87,ikut,VB
87,dalam,IN
87,Festival,NNP
87,Wigtown,NNP
87,ini,PR
87,.,Z
87,"""",Z
88,"""",Z
88,Memamerkan,VB
88,naskah,NN
88,Balada,NN
88,Nick,NNP
88,si,DT
88,Kepala,NN
88,Nyaris,RB
88,Putus,VB
88,adalah,VB
88,cara,NN
88,yang,SC
88,sangat,RB
88,bagus,JJ
88,untuk,SC
88,membantu,VB
88,mendukung,VB
88,acara,NN
88,ini,PR
88,.,Z
88,"""",Z
89,TV,NN
89,Australia,NNP
89,salah,JJ
89,sebut,VB
89,pemenang,NN
90,Acara,NN
90,TV,NN
90,Australia,NNP
90,',NNP
90,s,NNP
90,Next,NNP
90,Top,NNP
90,Model,NNP
90,",",Z
90,sempat,MD
90,mengumumkan,VB
90,pemenang,NN
90,yang,SC
90,salah,JJ
90,dalam,IN
90,final,NN
90,yang,SC
90,disiarkan,VB
90,langsung,RB
90,pada,IN
90,seri,NN
90,-nya,PRP
90,yang,SC
90,keenam,OD
90,.,Z
91,Kelsey,NNP
91,Martinovich,NNP
91,dianugerahi,VB
91,mahkota,NN
91,kemenangan,NN
91,sesuai,JJ
91,pilihan,NN
91,pemirsa,NN
91,dan,CC
91,sedang,MD
91,menyampaikan,VB
91,pidato,NN
91,",",Z
91,namun,CC
91,presenter,NNP
91,Sarah,NNP
91,Murdoch,NNP
91,menyela,VB
91,.,Z
92,Sambil,SC
92,menggeleng-gelengkan,VB
92,kepala,NN
92,dan,CC
92,mendengarkan,VB
92,ear,FW
92,piece,FW
92,dia,PRP
92,mengatakan,VB
92,:,Z
92,"""",Z
92,Saya,PRP
92,mual,JJ
92,dengan,IN
92,masalah,NN
92,ini,PR
92,.,Z
92,Saya,PRP
92,amat,RB
92,meminta,VB
92,maaf,NN
92,",",Z
92,ini,PR
92,semata-mata,RB
92,kecelakaan,NN
92,.,Z
92,"""",Z
93,Dia,PRP
93,kemudian,RB
93,mengumumkan,VB
93,pemenang,NN
93,yang,SC
93,sebenarnya,RB
93,",",Z
93,yaitu,SC
93,Amanda,NNP
93,Ware,NNP
93,yang,SC
93,berusia,VB
93,18,CD
93,tahun,NN
93,.,Z
94,"""",Z
94,Ini,PR
94,lah,RP
94,yang,SC
94,terjadi,VB
94,kalau,SC
94,siaran,NN
94,TV,NN
94,langsung,RB
94,",",Z
94,"""",Z
94,kata,VB
94,Sarah,NNP
94,Murdoch,NNP
94,.,Z
95,"""",Z
95,Ini,PR
95,edan,JJ
95,",",Z
95,edan,JJ
95,",",Z
95,edan,JJ
95,.,Z
95,"""",Z
96,Adapun,CC
96,Martinovich,NNP
96,-,Z
96,yang,SC
96,sempat,MD
96,disebut,VB
96,sebagai,IN
96,pemenang,NN
96,selama,IN
96,sekitar,RB
96,satu,CD
96,menit,NND
96,tampak,VB
96,menerima,VB
96,kesalahan,NN
96,itu,PR
96,dengan,IN
96,baik,JJ
96,.,Z
97,"""",Z
97,Ok,FW
97,",",Z
97,ini,PR
97,semata-mata,RB
97,kekeliruan,NN
97,",",Z
97,"""",Z
97,kata,VB
97,-nya,PRP
97,.,Z
98,Sarah,NNP
98,Murdoch,NNP
98,berusaha,VB
98,menjelaskan,VB
98,kekeliruan,NN
98,itu,PR
98,terjadi,VB
98,karena,IN
98,selisih,NN
98,suara,NN
98,yang,SC
98,ketat,JJ
98,.,Z
99,"""",Z
99,Yang,DT
99,memimpin,VB
99,terus-menerus,RB
99,berganti,VB
99,.,Z
99,Benar-benar,RB
99,tergantung,VB
99,pada,IN
99,beberapa,CD
99,suara,NN
99,.,Z
99,Maju,VB
99,mundur,VB
99,dan,CC
99,akhirnya,RB
99,Amanda,NNP
99,pemenang,NN
99,-nya,PRP
99,",",Z
99,"""",Z
99,jelas,VB
99,-nya,PRP
99,.,Z
100,Kedua,CD
100,finalis,NN
100,kemudian,RB
100,berpelukan,VB
100,sebelum,SC
100,Ware,NNP
100,mengucapkan,VB
100,terima kasih,NN
100,kepada,IN
100,para,DT
100,pendukung,NN
100,-nya,PRP
100,dan,CC
100,berjalan,VB
100,di,IN
100,atas,NN
100,catwalk,FW
100,untuk,IN
100,terakhir,OD
100,kali,NND
100,.,Z
101,Dan,CC
101,Sarah,NNP
101,Murdoch,NNP
101,-,Z
101,seorang,NND
101,model,NN
101,yang,SC
101,merangkap,VB
101,presenter,FW
101,TV,NN
101,-,Z
101,menikah,VB
101,dengan,IN
101,putra,NN
101,Rupert,NNP
101,",",Z
101,Lachlan,NNP
101,.,Z
102,Membaca,VB
102,Don,NNP
102,Quixote,NNP
102,untuk,IN
102,YouTube,NNP
103,Akademi,NNP
103,Kerajaan,NNP
103,Spanyol,NNP
103,mengundang,VB
103,orang,NN
103,di,IN
103,seluruh,CD
103,dunia,NN
103,untuk,SC
103,merekam,VB
103,segmen,NN
103,dari,IN
103,novel,NN
103,klasik,JJ
103,Don,NNP
103,Quixote,NNP
103,dan,CC
103,mengunggah,VB
103,-nya,PRP
103,ke,IN
103,YouTube,NNP
103,.,Z
104,Karya,NN
104,Miguel,NNP
104,de,NNP
104,Cervantes,NNP
104,ini,PR
104,sering,RB
104,disebut,VB
104,sebagai,IN
104,novel,NN
104,Spanyol,NNP
104,yang,SC
104,paling,RB
104,populer,JJ
104,walau,SC
104,tak,NEG
104,banyak,CD
104,yang,SC
104,pernah,MD
104,membaca,VB
104,-nya,PRP
104,.,Z
105,Namun,CC
105,kini,NN
105,Akademi,NNP
105,Kerajaan,NNP
105,Spanyol,NNP
105,",",Z
105,yang,SC
105,merupakan,VB
105,pelindung,NN
105,resmi,JJ
105,bahasa,NNP
105,Spanyol,NNP
105,",",Z
105,membagi,VB
105,karya,NN
105,itu,PR
105,ke,IN
105,dalam,NN
105,2.000,CD
105,segmen,NN
105,.,Z
106,Segmen-segmen,NN
106,itu,PR
106,akan,MD
106,dibaca,VB
106,dan,CC
106,kemudian,CC
106,direkam,VB
106,hanya,RB
106,dalam,IN
106,bahasa,NNP
106,Spanyol,NNP
106,-,Z
106,oleh,IN
106,sukarelawan,NN
106,dan,CC
106,diunggah,VB
106,di,IN
106,halaman,NN
106,khusus,JJ
106,YouTube,NNP
106,.,Z
107,Tujuan,NN
107,-nya,PRP
107,adalah,VB
107,mempromosikan,VB
107,bahasa,NNP
107,Spanyol,NNP
107,dan,CC
107,novel,NN
107,terkenal,VB
107,itu,PR
107,",",Z
107,yang,SC
107,akan,MD
107,menggunakan,VB
107,judul,NN
107,lengkap,JJ
107,-nya,PRP
107,The,NNP
107,Ingenious,NNP
107,Hidalgo,NNP
107,Don,NNP
107,Quixote,NNP
107,of,NNP
107,La,NNP
107,Mancha,NNP
107,.,Z
108,"""",Z
108,Bahasa,NNP
108,Spanyol,NNP
108,tidak,NEG
108,mendapat,VB
108,ruang,NN
108,yang,SC
108,sepatutnya,RB
108,di,IN
108,internet,NN
108,",",Z
108,"""",Z
108,kata,VB
108,sekretaris,NN
108,akademi,NN
108,",",Z
108,Dario,NNP
108,Villanueva,NNP
108,",",Z
108,kepada,IN
108,kantor berita,NNP
108,AFP,NNP
108,.,Z
109,"""",Z
109,Kami,PRP
109,ingin,RB
109,mengadukan,VB
109,-nya,PRP
109,dan,CC
109,melakukan,VB
109,sesuatu,PRP
109,untuk,SC
109,mengoreksi,VB
109,-nya,PRP
109,.,Z
109,"""",Z
110,Ditulis,VB
110,pada,IN
110,tahun,NN
110,1605,CD
110,",",Z
110,novel,NN
110,ini,PR
110,berkisah,VB
110,tentang,IN
110,petualangan,NN
110,seorang,NND
110,pria,NN
110,pensiunan,NN
110,di,IN
110,kawasan,NN
110,la,NNP
110,Mancha,NNP
110,",",Z
110,yang,SC
110,punya,VB
110,obsesi,NN
110,dengan,IN
110,gagasan-gagasan,NN
110,kesatria,NN
110,.,Z
111,Novel,NN
111,asli,JJ
111,-nya,PRP
111,terdiri,VB
111,dari,IN
111,26,CD
111,bab,NN
111,dan,CC
111,hampir,RB
111,mencapai,VB
111,1.000,CD
111,halaman,NN
111,.,Z
112,Bagi,IN
112,yang,SC
112,berminat,VB
112,harus,MD
112,mendaftarkan,VB
112,diri,NN
112,di,IN
112,YouTube,NNP
112,dan,CC
112,yang,SC
112,terpilih,VB
112,akan,MD
112,membaca,VB
112,segmen,NN
112,tertentu,JJ
112,untuk,SC
112,diunggah,VB
112,di,IN
112,YouTube,NNP
112,.,Z
113,The,NNP
113,Hobbit,NNP
113,cari,VB
113,aktor,NN
113,kerdil,JJ
114,Tim,NN
114,pembuat,NN
114,film,NN
114,The,NNP
114,Hobbit,NNP
114,mencari,VB
114,aktor,NN
114,kerdil,JJ
114,di,IN
114,Selandia,NNP
114,Baru,NNP
114,",",Z
114,sementara,SC
114,sutradara,NNP
114,Peter,NNP
114,Jackson,NNP
114,berancang-ancang,VB
114,untuk,SC
114,merealisasikan,VB
114,rencana,NN
114,film,NN
114,tersebut,PR
114,.,Z
115,Sutradara,NNP
115,Peter,NNP
115,Jackson,NNP
115,meraih,VB
115,Piala,NNP
115,Oscar,NNP
115,atas,IN
115,karya,NN
115,-nya,PRP
115,Lord,NNP
115,of,NNP
115,the,NNP
115,Rings,NNP
115,:,NNP
115,The,NNP
115,Return,NNP
115,of,NNP
115,the,NNP
115,King,NNP
115,.,Z
116,Iklan,NN
116,yang,SC
116,muncul,VB
116,di,IN
116,koran,NN
116,terbitan,NN
116,Wellington,NNP
116,",",Z
116,Selandia,NNP
116,Baru,NNP
116,menyebutkan,VB
116,Wingnut,NNP
116,Films,NNP
116,mencari,VB
116,pria,NN
116,dengan,IN
116,tinggi,NN
116,badan,NN
116,antara,IN
116,123,CD
116,cm,NND
116,dan,CC
116,maksimum,NN
116,158,CD
116,cm,NND
116,.,Z
117,Proyek,NN
117,dua,CD
117,film,NN
117,itu,PR
117,belum,NEG
117,resmi,JJ
117,mendapat,VB
117,lampu hijau,NN
117,dari,IN
117,perusahaan,NN
117,perfilman,NN
117,MGM,NNP
117,Studios,NNP
117,akibat,IN
117,kesulitan,NN
117,keuangan,NN
117,yang,SC
117,tengah,MD
117,dialami,VB
117,.,Z
118,Namun,CC
118,",",Z
118,juru bicara,NNP
118,Wingnut,NNP
118,mengatakan,VB
118,mereka,PRP
118,ingin,RB
118,"""",Z
118,bersiap-siap,VB
118,"""",Z
118,.,Z
119,Juru bicara,NN
119,mengatakan,VB
119,kepada,IN
119,kantor berita,NNP
119,AFP,NNP
119,bahwa,SC
119,iklan,NN
119,itu,PR
119,mencari,VB
119,scale,FW
119,double,FW
119,untuk,IN
119,aktor,NN
119,yang,SC
119,akan,MD
119,mengisi,VB
119,peran,NN
119,dengan,IN
119,dialog,NN
119,",",Z
119,sedangkan,CC
119,audisi,NN
119,juga,RB
119,akan,MD
119,diadakan,VB
119,untuk,IN
119,figuran,NN
119,.,Z
120,"""",Z
120,Scale,FW
120,double,FW
120,muncul,VB
120,di,IN
120,beberapa,CD
120,wide,FW
120,shot,FW
120,sebagai,IN
120,pengganti,NN
120,aktor,NN
120,kami,PRP
120,",",Z
120,dan,CC
120,muncul,VB
120,dengan,IN
120,aktor,NN
120,dewasa,JJ
120,lain,JJ
120,ketika,SC
120,kami,PRP
120,memerlukan,VB
120,orang,NN
120,untuk,SC
120,terlihat,VB
120,lebih,RB
120,kecil,JJ
120,atau,CC
120,lebih,RB
120,tinggi,JJ
120,",",Z
120,"""",Z
120,jelas,VB
120,si,DT
120,juru bicara,NN
120,.,Z
121,Dia,PRP
121,menambahkan,VB
121,semua,CD
121,pelamar,NN
121,harus,MD
121,berusia,VB
121,16,CD
121,tahun,NN
121,ke,IN
121,atas,NN
121,dan,CC
121,siapa pun,SC
121,yang,SC
121,tidak,NEG
121,memenuhi,VB
121,ketentuan,NN
121,tinggi,NN
121,badan,NN
121,akan,MD
121,ditolak,VB
121,.,Z
122,',Z
122,Berkaki,VB
122,pendek,JJ
122,',Z
123,Meski,SC
123,ada,VB
123,syarat,NN
123,tinggi,NN
123,badan,NN
123,",",Z
123,banyak,CD
123,aktor,NN
123,yang,SC
123,layak,JJ
123,dipilih,VB
123,akan,MD
123,tampak,VB
123,jangkung,JJ
123,di,IN
123,antara,NN
123,karakter,NN
123,fiksi,NN
123,ciptaan,NN
123,JRR,NNP
123,Tolkien,NNP
123,.,Z
124,Dalam,IN
124,prolog,NN
124,The,NNP
124,Lord,NNP
124,Of,NNP
124,The,NNP
124,Rings,NNP
124,",",Z
124,dia,PRP
124,menggambarkan,VB
124,bahwa,SC
124,Hobbits,NNP
124,berukuran,VB
124,tinggi,NN
124,badan,NN
124,dua,CD
124,hingga,IN
124,tiga,CD
124,kaki,NND
124,(,Z
124,sekitar,IN
124,60,CD
124,cm,NND
124,hingga,IN
124,120,CD
124,cm,NND
124,),Z
124,",",Z
124,dan,CC
124,rata-rata,NN
124,tinggi,NN
124,badan,NN
124,mereka,PRP
124,tiga,CD
124,kaki,NND
124,enam,CD
124,inci,NND
124,(,Z
124,sekitar,IN
124,75,CD
124,cm,NND
124,),Z
124,.,Z
125,Surat-surat,NN
125,yang,SC
125,ditulis,VB
125,si,DT
125,pengarang,NN
125,",",Z
125,yang,SC
125,diterbitkan,VB
125,setelah,SC
125,dia,PRP
125,meninggal,VB
125,",",Z
125,menggambarkan,VB
125,penampakan,NN
125,fisik,NN
125,sosok,NN
125,protagonis,NN
125,The,NNP
125,Hobbits,NNP
125,",",Z
125,Bilbo,NNP
125,Baggins,NNP
125,",",Z
125,:,Z
125,"""",Z
125,agak,RB
125,tambun,JJ
125,di,IN
125,perut,NN
125,",",Z
125,agak,RB
125,pendek,JJ
125,di,IN
125,kaki,NN
125,"""",Z
125,.,Z
126,"""",Z
126,Wajah,NN
126,bulat,JJ
126,jenaka,JJ
126,;,Z
126,telinga,NN
126,sedikit,RB
126,runcing,JJ
126,dan,CC
126,seperti,IN
126,kurcaci,NN
126,;,Z
126,rambut,NN
126,pendek,JJ
126,dan,CC
126,keriting,JJ
126,(,Z
126,cokelat,JJ
126,),Z
126,.,Z
126,Kaki,NN
126,dari,IN
126,mata kaki,NN
126,ke,IN
126,bawah,NN
126,tertutup,VB
126,dengan,IN
126,bulu,NN
126,cokelat,JJ
126,",",Z
126,"""",Z
126,tambah,VB
126,-nya,PRP
126,.,Z
127,Pencarian,NN
127,casting,FW
127,untuk,IN
127,The,NNP
127,Hobbit,NNP
127,dijadwalkan,VB
127,berlangsung,VB
127,hari,NN
127,Minggu,NNP
127,di,IN
127,National,NNP
127,Dance,NNP
127,and,NNP
127,Drama,NNP
127,Centre,NNP
127,di,IN
127,Wellington,NNP
127,.,Z
128,Sutradara,NN
128,kelahiran,NN
128,Meksiko,NNP
128,",",Z
128,Guillermo,NNP
128,Del,NNP
128,Toro,NNP
128,telah,MD
128,bersedia,VB
128,menjadi,VB
128,sutradara,NN
128,film,NN
128,tersebut,PR
128,",",Z
128,tapi,CC
128,menarik diri,VB
128,bulan,NN
128,Juni,NNP
128,dengan,IN
128,alasan,NN
128,rencana,NN
128,produksi,NN
128,sudah,MD
128,tertunda,VB
128,selama,IN
128,dua,CD
128,tahun,NN
128,.,Z
129,Jackson,NNP
129,",",Z
129,yang,SC
129,merebut,VB
129,Oscar,NNP
129,untuk,IN
129,sutradara,NN
129,terbaik,JJ
129,atas,IN
129,karya,NN
129,-nya,PRP
129,Lord,NNP
129,of,NNP
129,the,NNP
129,Rings,NNP
129,:,NNP
129,The,NNP
129,Return,NNP
129,of,NNP
129,the,NNP
129,King,NNP
129,",",Z
129,diperkirakan,VB
129,akan,MD
129,menggantikan,VB
129,dia,PRP
129,di,IN
129,kursi,NN
129,sutradara,NN
129,",",Z
129,meski,SC
129,belum,NEG
129,ada,VB
129,pengumuman,NN
129,resmi,JJ
129,mengenai,IN
129,pergantian,NN
129,tersebut,PR
129,.,Z
130,Pencurian,NN
130,ladang,NN
130,anggur,NN
131,Pencuri,NN
131,di,IN
131,Prancis,NNP
131,masuk,VB
131,ke,IN
131,sebuah,NND
131,ladang,NN
131,anggur,NN
131,dan,CC
131,mencuri,VB
131,panenan,NN
131,anggur,NN
131,jenis,NN
131,Cabernet,NNP
131,Sauvignon,NNP
131,",",Z
131,demikian,PR
131,kata,VB
131,polisi,NN
131,.,Z
132,Mereka,PRP
132,melakukan,VB
132,aksi,NN
132,di,IN
132,Villeneuve,NNP
132,-,Z
132,les-Beziers,NNP
132,Minggu,NNP
132,malam,NN
132,(,Z
132,26,CD
132,/,Z
132,9,CD
132,),Z
132,memanfaatkan,VB
132,terang bulan,JJ
132,untuk,SC
132,mencuri,VB
132,hingga,IN
132,30,CD
132,ton,NND
132,anggur,NN
132,dengan,SC
132,menggunakan,VB
132,mesin,NN
132,.,Z
133,Petani,NNP
133,Roland,NNP
133,Cavaille,NNP
133,mengatakan,VB
133,kejahatan,NN
133,serupa,JJ
133,pernah,MD
133,terjadi,VB
133,sebelum,SC
133,-nya,PRP
133,di,IN
133,Languedoc,NNP
133,-,Z
133,Roussillon,NNP
133,",",Z
133,salah satu,CD
133,daerah,NN
133,penghasil,NN
133,anggur,NN
133,terbaik,JJ
133,di,IN
133,Prancis,NNP
133,.,Z
134,Ia,PRP
134,mengatakan,VB
134,kejahatan,NN
134,itu,PR
134,bernilai,VB
134,hingga,IN
134,├é┬ú,X
134,12.900,CD
134,.,Z
135,"""",Z
135,Mereka,PRP
135,menggunakan,VB
135,mesin,NN
135,pemanen,NN
135,anggur,NN
135,.,Z
135,Itu,PR
135,arti,NN
135,-nya,PRP
135,mereka,PRP
135,tidak,NEG
135,memerlukan,VB
135,banyak,CD
135,orang,NN
135,untuk,SC
135,melakukan,VB
135,pemanenan,NN
135,",",Z
135,dua,CD
135,orang,NN
135,saja,RB
135,cukup,JJ
135,",",Z
135,"""",Z
135,kata,VB
135,Cavaille,NNP
135,kepada,IN
135,harian,NNP
135,Le,NNP
135,Parisien,NNP
135,.,Z
136,"""",Z
136,Ladang,NN
136,itu,PR
136,terletak,VB
136,di,IN
136,kawasan,NN
136,yang,SC
136,cukup,RB
136,terpencil,VB
136,",",Z
136,beberapa,CD
136,kilometer,NND
136,dari,IN
136,desa,NN
136,terdekat,JJ
136,dan,CC
136,di,IN
136,dekat,JJ
136,sungai,NN
136,.,Z
136,Jadi,SC
136,mereka,PRP
136,bisa,MD
136,mencuri,VB
136,dengan,IN
136,aman,JJ
136,.,Z
136,"""",Z
137,Seorang,NND
137,saksi mata,NN
137,mengaku,VB
137,mendengar,VB
137,suara,NN
137,mesin,NN
137,di,IN
137,pagi,NN
137,dini hari,JJ
137,dan,CC
137,polisi,NN
137,meneliti,VB
137,jejak,NN
137,kaki,NN
137,di,IN
137,tempat,NN
137,kejadian,NN
137,",",Z
137,kata,VB
137,harian,NN
137,setempat,NN
137,.,Z
138,Cavaille,NNP
138,menambahkan,VB
138,bahwa,SC
138,kawanan,NN
138,pencuri,NN
138,jelas,JJ
138,sangat,RB
138,profesional,JJ
138,dan,CC
138,tak,NEG
138,akan,MD
138,kesulitan,VB
138,menjual,VB
138,anggur,NN
138,curian,NN
138,itu,PR
138,.,Z
139,Walau,SC
139,ladang,NN
139,anggur,NN
139,diasuransikan,VB
139,",",Z
139,pencurian,NN
139,tidak,NEG
139,termasuk,VB
139,dalam,IN
139,lindungan,NN
139,asuransi,NN
139,.,Z
140,Cavaille,NNP
140,sangat,RB
140,marah,JJ
140,dengan,IN
140,peristiwa,NN
140,tersebut,PR
140,dan,CC
140,mengatakan,VB
140,tidak,NEG
140,tahu,VB
140,sama sekali,RB
140,akan,IN
140,siapa,SC
140,yang,SC
140,kira-kira,RB
140,melakukan,VB
140,pencurian,NN
140,.,Z
141,Sebelum,SC
141,-nya,PRP
141,ia,PRP
141,sangat,RB
141,mempercayai,VB
141,adanya,NN
141,rasa,NN
141,solidaritas,NN
141,antarsesama,NN
141,pembuat,NN
141,anggur,NN
141,.,Z
142,Kontes,NN
142,karaoke,NN
142,dapat,VB
142,sejuta,CD
142,pangsit,NN
143,Seorang,NND
143,teknisi,NN
143,telepon,NN
143,Amerika,NNP
143,meraih,VB
143,hadiah,NN
143,yang,SC
143,tak,NEG
143,biasa,JJ
143,dari,IN
143,penampilan,NN
143,-nya,PRP
143,di,IN
143,kejuaraan,NN
143,dunia,NN
143,karaoke,NN
143,di,IN
143,Moskow,NNP
143,",",Z
143,Rusia,NNP
143,.,Z
144,Edward,NNP
144,Pimentel,NNP
144,mendapat,VB
144,hadiah,NN
144,satu,CD
144,juta,CD
144,pangsit,NN
144,Rusia,NNP
144,setelah,SC
144,keluar,VB
144,sebagai,IN
144,favorit,NN
144,penonton,NN
144,dalam,IN
144,kontes,NN
144,itu,PR
144,.,Z
145,Pihak,NN
145,panitia,NN
145,mengatakan,VB
145,bila,SC
145,Pimentel,NNP
145,makan,VB
145,100,CD
145,pangsit,NN
145,setiap,CD
145,hari,NN
145,",",Z
145,pasokan,NN
145,yang,SC
145,ia,PRP
145,miliki,VB
145,baru,MD
145,akan,MD
145,habis,VB
145,dalam,IN
145,waktu,NN
145,27,CD
145,tahun,NN
145,.,Z
146,Penyanyi,NN
146,amatir,JJ
146,ini,PR
146,akan,MD
146,mendapat,VB
146,kupon,NN
146,untuk,SC
146,makan,VB
146,pangsit,NN
146,kapan,SC
146,pun,RP
146,dia,PRP
146,mau,MD
146,.,Z
147,Ia,PRP
147,gagal,VB
147,meraih,VB
147,angka,NN
147,dari,IN
147,para,DT
147,juri,NN
147,",",Z
147,namun,CC
147,menarik,VB
147,perhatian,NN
147,penonton,NN
147,dengan,IN
147,nomor,NN
147,klasik,JJ
147,Rhythm,FW
147,dan,CC
147,Blues,NN
147,.,Z
148,Pemenang,NN
148,kejuaraan,NN
148,karaoke,NN
148,dunia,NN
148,ini,PR
148,berasal,VB
148,dari,IN
148,Finlandia,NNP
148,untuk,IN
148,kategori,NN
148,penyanyi,NN
148,pria,NN
148,dan,CC
148,wanita,NN
148,terbaik,JJ
148,.,Z
149,Sam,NNP
149,Moudden,NNP
149,dan,CC
149,Maria,NNP
149,Saarimaa,NNP
149,-,NNP
149,Ylitalo,NNP
149,mendapat,VB
149,hadiah,NN
149,uang tunai,NN
149,",",Z
149,kontrak,NN
149,rekaman,NN
149,dan,CC
149,mesin,NN
149,karaoke,NN
149,.,Z
150,Olahragawan,NN
150,",",Z
150,panutan,NN
150,dan,CC
150,merokok,VB
151,Ketika,SC
151,Wayne,NNP
151,Rooney,NNP
151,tertangkap basah,VB
151,merokok,VB
151,di,IN
151,beberapa,CD
151,kesempatan,NN
151,saat,SC
151,jeda,NN
151,libur,VB
151,antara,IN
151,akhir,NN
151,Piala,NNP
151,Dunia,NNP
151,dan,CC
151,dimulainya,NN
151,musim,NN
151,kompetisi,NN
151,Liga,NNP
151,Primer,NNP
151,",",Z
151,ia,PRP
151,dikecam,VB
151,habis,RB
151,.,Z
152,Sebagai,IN
152,seorang,NND
152,pesepak bola,NN
152,profesional,JJ
152,",",Z
152,ia,PRP
152,sepertinya,MD
152,harus,MD
152,menjaga,VB
152,kesehatan,NN
152,tubuh,NN
152,-nya,PRP
152,tanpa,SC
152,terkecuali,VB
152,",",Z
152,bahkan,RB
152,ketika,SC
152,musim,NN
152,libur,VB
152,.,Z
153,Namun,CC
153,Rooney,NNP
153,tidak,NEG
153,sendirian,NN
153,.,Z
154,Banyak,CD
154,olahragawan,NN
154,terkenal,VB
154,melakukan,VB
154,-nya,PRP
154,.,Z
155,Zinedine,NNP
155,Zidane,NNP
155,dan,CC
155,pebasket,NNP
155,Michael,NNP
155,Jordan,NNP
155,melakukan,VB
155,-nya,PRP
155,.,Z
156,Persoalan,NN
156,-nya,PRP
156,apakah,WH
156,mereka,PRP
156,harus,MD
156,menghentikan,VB
156,kebiasaan,NN
156,itu,PR
156,untuk,SC
156,memberi,VB
156,contoh,NN
156,yang,SC
156,lebih,RB
156,baik,JJ
156,karena,SC
156,mereka,PRP
156,diidolakan,VB
156,banyak,CD
156,orang,NN
156,?,Z
157,Bintang,NN
157,idola,NN
158,Sekitar,RB
158,6,CD
158,%,SYM
158,dari,IN
158,anak,NN
158,berusia,VB
158,11,CD
158,hingga,IN
158,15,CD
158,tahun,NN
158,mengaku,VB
158,sudah,MD
158,menjadi,VB
158,perokok,NN
158,dan,CC
158,statistik,NN
158,menunjukkan,VB
158,mereka,PRP
158,yang,SC
158,merokok,VB
158,sebelum,SC
158,berusia,VB
158,16,CD
158,adalah,VB
158,yang,SC
158,paling,RB
158,sulit,JJ
158,menghentikan,VB
158,kebiasaan,NN
158,itu,PR
158,.,Z
159,Jean,NNP
159,King,NNP
159,",",Z
159,direktur,NN
159,pengontrolan,NN
159,tembakau,NN
159,di,IN
159,Cancer,NNP
159,Research,NNP
159,UK,NNP
159,mengatakan,VB
159,atlet,NN
159,",",Z
159,terutama,JJ
159,pemain,NN
159,sepak bola,NN
159,",",Z
159,diidolakan,VB
159,dan,CC
159,karena,IN
159,status,NN
159,-nya,PRP
159,mereka,PRP
159,perlu,MD
159,menempatkan diri,VB
159,sebagai,IN
159,figur,NN
159,panutan,NN
159,.,Z
160,"""",Z
160,Remaja,NN
160,sangat,RB
160,menyukai,VB
160,olahraga,NN
160,dan,CC
160,ada,VB
160,kaitan,NN
160,antara,IN
160,olahraga,NN
160,dan,CC
160,kemewahan,NN
160,",",Z
160,"""",Z
160,kata,VB
160,-nya,PRP
160,.,Z
161,"""",Z
161,Mereka,PRP
161,akan,MD
161,mulai,MD
161,merokok,VB
161,kalau,SC
161,melihat,VB
161,idola,NN
161,mereka,PRP
161,merokok,VB
161,.,Z
161,"""",Z
162,Anna,NNP
162,Gilmore,NNP
162,",",Z
162,guru besar,NN
162,ilmu,NN
162,kesehatan masyarakat,NN
162,di,IN
162,Universitas,NNP
162,Bath,NNP
162,",",Z
